scan_id,bag_tag_number,passenger_id,flight_id,scan_location,scan_ts,scan_status,connecting_flight_id
SCN00006025,BT59939511,PAX04383,FLT00254,AIRCRAFT_LOAD,2024-01-15T17:40:00,OK,
SCN00006026,BT73040981,PAX02935,FLT00016,CHECK_IN,2024-01-15T08:31:00,MISREAD,
SCN00006027,BT93763240,PAX01766,FLT00308,CAROUSEL,2024-01-15T07:55:00,OK,
SCN00006028,BT70646296,PAX06861,FLT00314,AIRCRAFT_LOAD,2024-01-15T12:23:00,EXCEPTION,
SCN00006029,BT22346755,PAX06252,FLT00246,TRANSFER_BELT,2024-01-15T18:27:00,OK,FLT00267
SCN00006030,BT64124001,PAX01486,FLT00209,AIRCRAFT_LOAD,2024-01-15T17:00:00,MISREAD,
SCN00006031,BT64190989,PAX07390,FLT00120,TRANSFER_BELT,2024-01-15T09:43:00,MISREAD,FLT00202
SCN00006032,BT37867592,PAX06481,FLT00274,CHECK_IN,2024-01-15T10:15:00,OK,
SCN00006033,BT29114425,PAX06097,FLT00210,SCREENING,2024-01-15T12:20:00,MISREAD,
SCN00006034,BT50689312,PAX00224,FLT00313,MAKEUP_BELT,2024-01-15T15:44:00,EXCEPTION,
SCN00006035,BT47152167,PAX04646,FLT00250,AIRCRAFT_LOAD,2024-01-15T03:02:00,OK,
SCN00006036,BT49855029,PAX02204,FLT00128,TRANSFER_BELT,2024-01-15T10:45:00,MISREAD,FLT00334
SCN00006037,BT55162202,PAX02354,FLT00053,SCREENING,2024-01-15T05:43:00,EXCEPTION,
SCN00006038,BT16495690,PAX07415,FLT00277,CAROUSEL,2024-01-15T03:04:00,OK,
SCN00006039,BT81274611,PAX05045,FLT00128,MAKEUP_BELT,2024-01-15T19:19:00,OK,
SCN00006040,BT13163185,PAX06471,FLT00346,AIRCRAFT_UNLOAD,2024-01-15T07:33:00,OK,
SCN00006041,BT61716930,PAX02633,FLT00014,MAKEUP_BELT,2024-01-15T23:36:00,OK,
SCN00006042,BT67219211,PAX05071,FLT00215,AIRCRAFT_UNLOAD,2024-01-15T03:20:00,OK,
SCN00006043,BT90679552,PAX01388,FLT00112,SCREENING,2024-01-15T05:03:00,OK,
SCN00006044,BT50327945,PAX00120,FLT00140,CHECK_IN,2024-01-15T12:41:00,EXCEPTION,
SCN00006045,BT45821502,PAX05696,FLT00075,AIRCRAFT_LOAD,2024-01-15T16:26:00,MISREAD,
SCN00006046,BT22508527,PAX05339,FLT00090,AIRCRAFT_LOAD,2024-01-15T17:19:00,MISREAD,
SCN00006047,BT36487574,PAX06590,FLT00124,SCREENING,2024-01-15T10:09:00,OK,
SCN00006048,BT92617998,PAX02546,FLT00080,CHECK_IN,2024-01-15T05:11:00,MISREAD,
SCN00006049,BT53014413,PAX03668,FLT00202,AIRCRAFT_LOAD,2024-01-15T04:51:00,EXCEPTION,
SCN00006050,BT99722711,PAX07739,FLT00090,AIRCRAFT_UNLOAD,2024-01-15T14:25:00,OK,
SCN00006051,BT47761076,PAX00536,FLT00008,SCREENING,2024-01-15T04:39:00,MISREAD,
SCN00006052,BT95404832,PAX05330,FLT00250,SCREENING,2024-01-15T08:09:00,EXCEPTION,
SCN00006053,BT28864775,PAX01737,FLT00131,CAROUSEL,2024-01-15T16:36:00,OK,
SCN00006054,BT58587342,PAX02306,FLT00220,CAROUSEL,2024-01-15T04:10:00,OK,
SCN00006055,BT18261782,PAX01806,FLT00390,TRANSFER_BELT,2024-01-15T20:29:00,OK,FLT00378
SCN00006056,BT65211852,PAX03728,FLT00346,SCREENING,2024-01-15T16:52:00,OK,
SCN00006057,BT16952434,PAX00624,FLT00309,TRANSFER_BELT,2024-01-15T19:30:00,MISREAD,FLT00089
SCN00006058,BT78469196,PAX07358,FLT00309,CHECK_IN,2024-01-15T12:14:00,OK,
SCN00006059,BT38456871,PAX02783,FLT00328,MAKEUP_BELT,2024-01-15T08:08:00,OK,
SCN00006060,BT67683606,PAX01028,FLT00273,CAROUSEL,2024-01-15T16:25:00,OK,
SCN00006061,BT78609845,PAX00694,FLT00389,SCREENING,2024-01-15T19:17:00,OK,
SCN00006062,BT71018090,PAX06514,FLT00171,TRANSFER_BELT,2024-01-15T04:29:00,OK,FLT00380
SCN00006063,BT44536250,PAX06346,FLT00023,AIRCRAFT_LOAD,2024-01-15T11:19:00,MISREAD,
SCN00006064,BT52586197,PAX00152,FLT00192,CAROUSEL,2024-01-15T20:17:00,OK,
SCN00006065,BT16951232,PAX06212,FLT00178,CAROUSEL,2024-01-15T12:45:00,OK,
SCN00006066,BT57153554,PAX00640,FLT00068,CHECK_IN,2024-01-15T15:42:00,MISREAD,FLT00323
SCN00006067,BT96527720,PAX03529,FLT00056,CHECK_IN,2024-01-15T23:18:00,OK,
SCN00006068,BT70979572,PAX01791,FLT00328,AIRCRAFT_LOAD,2024-01-15T07:18:00,OK,
SCN00006069,BT10142112,PAX01901,FLT00061,MAKEUP_BELT,2024-01-15T20:15:00,OK,
SCN00006070,BT40588266,PAX07913,FLT00392,AIRCRAFT_UNLOAD,2024-01-15T10:32:00,OK,
SCN00006071,BT27141273,PAX04482,FLT00009,CAROUSEL,2024-01-15T12:56:00,OK,
SCN00006072,BT18211628,PAX04788,FLT00085,TRANSFER_BELT,2024-01-15T09:11:00,OK,FLT00296
SCN00006073,BT57636644,PAX07653,FLT00025,AIRCRAFT_LOAD,2024-01-15T21:07:00,EXCEPTION,
SCN00006074,BT55938685,PAX05608,FLT00097,AIRCRAFT_UNLOAD,2024-01-15T02:55:00,OK,
SCN00006075,BT46449077,PAX05194,FLT00375,TRANSFER_BELT,2024-01-15T23:35:00,OK,FLT00096
SCN00006076,BT93584792,PAX01304,FLT00199,SCREENING,2024-01-15T02:51:00,OK,
SCN00006077,BT59350616,PAX05791,FLT00178,CAROUSEL,2024-01-15T15:03:00,OK,
SCN00006078,BT50471120,PAX04973,FLT00255,MAKEUP_BELT,2024-01-15T15:07:00,OK,
SCN00006079,BT69401015,PAX04476,FLT00355,SCREENING,2024-01-15T09:49:00,MISREAD,
SCN00006080,BT87906861,PAX06332,FLT00149,SCREENING,2024-01-15T04:26:00,OK,
SCN00006081,BT57124319,PAX00651,FLT00277,AIRCRAFT_UNLOAD,2024-01-15T19:21:00,OK,
SCN00006082,BT83409743,PAX03604,FLT00272,SCREENING,2024-01-15T20:04:00,OK,
SCN00006083,BT85949228,PAX02787,FLT00247,SCREENING,2024-01-15T19:23:00,OK,
SCN00006084,BT79582798,PAX01627,FLT00007,CAROUSEL,2024-01-15T04:25:00,MISREAD,
SCN00006085,BT68004174,PAX06666,FLT00186,CAROUSEL,2024-01-15T23:57:00,MISREAD,
SCN00006086,BT80146202,PAX02396,FLT00207,TRANSFER_BELT,2024-01-15T23:40:00,OK,FLT00232
SCN00006087,BT49236250,PAX02798,FLT00215,SCREENING,2024-01-15T12:54:00,EXCEPTION,
SCN00006088,BT10475699,PAX07340,FLT00108,SCREENING,2024-01-15T17:16:00,OK,
SCN00006089,BT95746891,PAX04159,FLT00229,MAKEUP_BELT,2024-01-15T19:45:00,EXCEPTION,
SCN00006090,BT17174555,PAX06510,FLT00297,AIRCRAFT_UNLOAD,2024-01-15T03:05:00,OK,
SCN00006091,BT55822116,PAX07259,FLT00340,SCREENING,2024-01-15T03:33:00,OK,
SCN00006092,BT88573772,PAX07465,FLT00025,AIRCRAFT_LOAD,2024-01-15T11:48:00,OK,
SCN00006093,BT94931295,PAX03268,FLT00133,AIRCRAFT_UNLOAD,2024-01-15T10:34:00,EXCEPTION,
SCN00006094,BT35520607,PAX05029,FLT00086,CHECK_IN,2024-01-15T07:05:00,OK,
SCN00006095,BT44279242,PAX06756,FLT00399,MAKEUP_BELT,2024-01-15T02:26:00,EXCEPTION,
SCN00006096,BT23588436,PAX04704,FLT00248,CHECK_IN,2024-01-15T20:28:00,MISREAD,
SCN00006097,BT10055873,PAX00990,FLT00035,SCREENING,2024-01-15T03:58:00,OK,
SCN00006098,BT75538147,PAX07453,FLT00093,AIRCRAFT_UNLOAD,2024-01-15T04:27:00,EXCEPTION,
SCN00006099,BT94583783,PAX02070,FLT00065,AIRCRAFT_LOAD,2024-01-15T04:49:00,EXCEPTION,
SCN00006100,BT66411157,PAX02250,FLT00248,CHECK_IN,2024-01-15T02:59:00,EXCEPTION,
SCN00006101,BT39511127,PAX02840,FLT00094,AIRCRAFT_LOAD,2024-01-15T13:39:00,EXCEPTION,
SCN00006102,BT13347310,PAX04455,FLT00127,CHECK_IN,2024-01-15T08:34:00,OK,
SCN00006103,BT20097910,PAX06034,FLT00198,CHECK_IN,2024-01-15T23:41:00,MISREAD,
SCN00006104,BT22157326,PAX02708,FLT00082,AIRCRAFT_UNLOAD,2024-01-15T03:35:00,OK,
SCN00006105,BT76074301,PAX02419,FLT00036,TRANSFER_BELT,2024-01-15T15:04:00,EXCEPTION,FLT00366
SCN00006106,BT45942449,PAX01727,FLT00020,AIRCRAFT_UNLOAD,2024-01-15T14:53:00,OK,
SCN00006107,BT29913527,PAX04557,FLT00340,SCREENING,2024-01-15T05:17:00,EXCEPTION,
SCN00006108,BT38489022,PAX01071,FLT00154,AIRCRAFT_LOAD,2024-01-15T10:36:00,OK,
SCN00006109,BT15118628,PAX03120,FLT00025,TRANSFER_BELT,2024-01-15T15:25:00,OK,FLT00222
SCN00006110,BT70964539,PAX07860,FLT00330,SCREENING,2024-01-15T18:46:00,EXCEPTION,
SCN00006111,BT93021539,PAX01348,FLT00038,MAKEUP_BELT,2024-01-15T06:10:00,MISREAD,FLT00031
SCN00006112,BT71623610,PAX01319,FLT00312,CHECK_IN,2024-01-15T19:11:00,OK,
SCN00006113,BT81546589,PAX05899,FLT00024,CAROUSEL,2024-01-15T05:34:00,OK,
SCN00006114,BT56284345,PAX06287,FLT00201,MAKEUP_BELT,2024-01-15T17:52:00,EXCEPTION,
SCN00006115,BT82390649,PAX05160,FLT00190,AIRCRAFT_LOAD,2024-01-15T14:26:00,EXCEPTION,
SCN00006116,BT40235707,PAX06600,FLT00375,SCREENING,2024-01-15T15:36:00,EXCEPTION,
SCN00006117,BT52976518,PAX05188,FLT00302,TRANSFER_BELT,2024-01-15T11:32:00,EXCEPTION,FLT00310
SCN00006118,BT21155828,PAX06828,FLT00011,TRANSFER_BELT,2024-01-15T21:54:00,MISREAD,FLT00368
SCN00006119,BT93063113,PAX04784,FLT00321,SCREENING,2024-01-15T18:29:00,MISREAD,
SCN00006120,BT63984424,PAX02577,FLT00084,SCREENING,2024-01-15T03:28:00,MISREAD,
SCN00006121,BT52388162,PAX06877,FLT00110,SCREENING,2024-01-15T11:01:00,OK,
SCN00006122,BT92123746,PAX06700,FLT00279,SCREENING,2024-01-15T02:53:00,EXCEPTION,
SCN00006123,BT10287861,PAX00193,FLT00079,AIRCRAFT_LOAD,2024-01-15T17:59:00,OK,
SCN00006124,BT69951153,PAX02845,FLT00104,TRANSFER_BELT,2024-01-15T23:01:00,EXCEPTION,FLT00150
SCN00006125,BT21993726,PAX07770,FLT00218,SCREENING,2024-01-15T20:03:00,OK,
SCN00006126,BT23971664,PAX03860,FLT00073,TRANSFER_BELT,2024-01-15T23:39:00,OK,FLT00027
SCN00006127,BT35831420,PAX06904,FLT00179,AIRCRAFT_UNLOAD,2024-01-15T07:35:00,OK,
SCN00006128,BT33525469,PAX03181,FLT00116,CAROUSEL,2024-01-15T10:28:00,OK,
SCN00006129,BT17104299,PAX06413,FLT00384,MAKEUP_BELT,2024-01-15T20:53:00,OK,
SCN00006130,BT79192314,PAX05845,FLT00220,CAROUSEL,2024-01-15T04:41:00,OK,
SCN00006131,BT59302897,PAX04114,FLT00011,MAKEUP_BELT,2024-01-15T12:23:00,OK,FLT00165
SCN00006132,BT72334125,PAX07558,FLT00248,SCREENING,2024-01-15T05:09:00,OK,
SCN00006133,BT24363661,PAX05754,FLT00208,AIRCRAFT_UNLOAD,2024-01-15T05:36:00,OK,
SCN00006134,BT22717453,PAX07902,FLT00338,TRANSFER_BELT,2024-01-15T17:29:00,EXCEPTION,FLT00220
SCN00006135,BT41269925,PAX07479,FLT00189,SCREENING,2024-01-15T04:54:00,OK,
SCN00006136,BT66132595,PAX03965,FLT00104,TRANSFER_BELT,2024-01-15T17:24:00,OK,FLT00038
SCN00006137,BT11677049,PAX03703,FLT00392,CHECK_IN,2024-01-15T15:28:00,MISREAD,
SCN00006138,BT96540699,PAX03549,FLT00141,AIRCRAFT_LOAD,2024-01-15T12:29:00,OK,
SCN00006139,BT41571946,PAX02867,FLT00311,TRANSFER_BELT,2024-01-15T12:36:00,EXCEPTION,FLT00282
SCN00006140,BT86406352,PAX02750,FLT00099,CAROUSEL,2024-01-15T17:55:00,OK,
SCN00006141,BT56008784,PAX01413,FLT00163,AIRCRAFT_LOAD,2024-01-15T17:09:00,EXCEPTION,
SCN00006142,BT86456040,PAX05244,FLT00356,AIRCRAFT_LOAD,2024-01-15T18:27:00,OK,
SCN00006143,BT86845199,PAX03064,FLT00046,AIRCRAFT_LOAD,2024-01-15T23:23:00,EXCEPTION,
SCN00006144,BT31620560,PAX07981,FLT00343,CAROUSEL,2024-01-15T10:30:00,EXCEPTION,
SCN00006145,BT14044297,PAX00818,FLT00136,CAROUSEL,2024-01-15T02:34:00,MISREAD,
SCN00006146,BT96769288,PAX07916,FLT00032,CAROUSEL,2024-01-15T17:00:00,OK,
SCN00006147,BT23099098,PAX05088,FLT00313,AIRCRAFT_LOAD,2024-01-15T23:32:00,OK,
SCN00006148,BT17778528,PAX05329,FLT00158,AIRCRAFT_LOAD,2024-01-15T18:46:00,OK,
SCN00006149,BT89324145,PAX03429,FLT00039,CAROUSEL,2024-01-15T05:07:00,OK,
SCN00006150,BT96227082,PAX04986,FLT00362,MAKEUP_BELT,2024-01-15T23:28:00,OK,
SCN00006151,BT77796685,PAX06338,FLT00150,CHECK_IN,2024-01-15T15:25:00,OK,
SCN00006152,BT87801254,PAX05600,FLT00397,CHECK_IN,2024-01-15T16:49:00,OK,
SCN00006153,BT78297406,PAX00714,FLT00165,CAROUSEL,2024-01-15T15:56:00,EXCEPTION,
SCN00006154,BT35905790,PAX00219,FLT00295,AIRCRAFT_UNLOAD,2024-01-15T03:58:00,OK,
SCN00006155,BT95752301,PAX04277,FLT00111,MAKEUP_BELT,2024-01-15T08:49:00,OK,
SCN00006156,BT37492180,PAX03338,FLT00128,MAKEUP_BELT,2024-01-15T16:51:00,MISREAD,FLT00269
SCN00006157,BT76944368,PAX03629,FLT00316,CAROUSEL,2024-01-15T10:29:00,OK,
SCN00006158,BT49566500,PAX07391,FLT00360,MAKEUP_BELT,2024-01-15T05:12:00,EXCEPTION,
SCN00006159,BT29360325,PAX00773,FLT00275,AIRCRAFT_LOAD,2024-01-15T11:54:00,OK,
SCN00006160,BT64636823,PAX02344,FLT00256,MAKEUP_BELT,2024-01-15T06:27:00,MISREAD,
SCN00006161,BT28798403,PAX03202,FLT00271,SCREENING,2024-01-15T12:18:00,MISREAD,
SCN00006162,BT91072220,PAX05892,FLT00327,SCREENING,2024-01-15T21:55:00,OK,
SCN00006163,BT32654726,PAX04589,FLT00364,AIRCRAFT_UNLOAD,2024-01-15T03:22:00,MISREAD,
SCN00006164,BT45542623,PAX04311,FLT00080,AIRCRAFT_LOAD,2024-01-15T06:46:00,EXCEPTION,
SCN00006165,BT37612959,PAX01829,FLT00053,TRANSFER_BELT,2024-01-15T08:23:00,OK,FLT00268
SCN00006166,BT22908675,PAX01071,FLT00344,TRANSFER_BELT,2024-01-15T21:07:00,EXCEPTION,FLT00202
SCN00006167,BT64012846,PAX01827,FLT00137,CHECK_IN,2024-01-15T10:44:00,OK,
SCN00006168,BT43864434,PAX02141,FLT00240,AIRCRAFT_LOAD,2024-01-15T13:38:00,OK,
SCN00006169,BT27321780,PAX02486,FLT00206,TRANSFER_BELT,2024-01-15T22:51:00,EXCEPTION,FLT00266
SCN00006170,BT54435796,PAX07702,FLT00391,CHECK_IN,2024-01-15T16:04:00,MISREAD,
SCN00006171,BT73976786,PAX03037,FLT00037,AIRCRAFT_LOAD,2024-01-15T05:33:00,OK,
SCN00006172,BT98187809,PAX01177,FLT00323,AIRCRAFT_UNLOAD,2024-01-15T12:08:00,OK,
SCN00006173,BT70972165,PAX00239,FLT00365,CAROUSEL,2024-01-15T13:09:00,OK,
SCN00006174,BT57573080,PAX06600,FLT00226,MAKEUP_BELT,2024-01-15T13:21:00,MISREAD,
SCN00006175,BT75054815,PAX03408,FLT00215,MAKEUP_BELT,2024-01-15T20:15:00,EXCEPTION,
SCN00006176,BT25439239,PAX01851,FLT00280,CAROUSEL,2024-01-15T10:31:00,OK,
SCN00006177,BT68479698,PAX00381,FLT00254,AIRCRAFT_UNLOAD,2024-01-15T10:01:00,OK,
SCN00006178,BT48406487,PAX04430,FLT00091,CAROUSEL,2024-01-15T06:21:00,OK,
SCN00006179,BT48512117,PAX06768,FLT00388,AIRCRAFT_UNLOAD,2024-01-15T20:19:00,OK,
SCN00006180,BT12075795,PAX05435,FLT00097,MAKEUP_BELT,2024-01-15T10:28:00,OK,FLT00219
SCN00006181,BT57358228,PAX02552,FLT00209,CHECK_IN,2024-01-15T10:56:00,OK,FLT00394
SCN00006182,BT87671828,PAX05373,FLT00056,CHECK_IN,2024-01-15T05:24:00,OK,
SCN00006183,BT72072484,PAX07081,FLT00114,AIRCRAFT_UNLOAD,2024-01-15T23:52:00,OK,
SCN00006184,BT87440242,PAX04149,FLT00334,SCREENING,2024-01-15T12:41:00,MISREAD,
SCN00006185,BT85169096,PAX07334,FLT00364,CHECK_IN,2024-01-15T05:22:00,OK,
SCN00006186,BT19863117,PAX01110,FLT00227,AIRCRAFT_LOAD,2024-01-15T05:35:00,OK,
SCN00006187,BT77364118,PAX02770,FLT00100,TRANSFER_BELT,2024-01-15T22:32:00,OK,FLT00304
SCN00006188,BT22899856,PAX05580,FLT00231,MAKEUP_BELT,2024-01-15T11:15:00,EXCEPTION,
SCN00006189,BT43877615,PAX00115,FLT00270,CHECK_IN,2024-01-15T08:33:00,OK,
SCN00006190,BT82190341,PAX04876,FLT00376,SCREENING,2024-01-15T07:41:00,MISREAD,
SCN00006191,BT64003319,PAX02142,FLT00050,AIRCRAFT_UNLOAD,2024-01-15T23:05:00,EXCEPTION,
SCN00006192,BT49650049,PAX00270,FLT00080,CAROUSEL,2024-01-15T21:17:00,OK,
SCN00006193,BT43800065,PAX02638,FLT00065,TRANSFER_BELT,2024-01-15T16:11:00,OK,FLT00286
SCN00006194,BT70755739,PAX07915,FLT00067,AIRCRAFT_UNLOAD,2024-01-15T02:29:00,OK,
SCN00006195,BT61651493,PAX02624,FLT00215,SCREENING,2024-01-15T16:07:00,OK,
SCN00006196,BT84413472,PAX00067,FLT00187,AIRCRAFT_UNLOAD,2024-01-15T20:33:00,OK,
SCN00006197,BT26122810,PAX07070,FLT00270,TRANSFER_BELT,2024-01-15T20:49:00,MISREAD,FLT00007
SCN00006198,BT10929706,PAX05727,FLT00127,CHECK_IN,2024-01-15T02:00:00,OK,
SCN00006199,BT71211957,PAX04408,FLT00079,AIRCRAFT_UNLOAD,2024-01-15T15:33:00,MISREAD,
SCN00006200,BT94507348,PAX01313,FLT00371,CAROUSEL,2024-01-15T23:24:00,OK,
SCN00006201,BT35586356,PAX00083,FLT00233,CHECK_IN,2024-01-15T04:05:00,MISREAD,FLT00392
SCN00006202,BT66921978,PAX04679,FLT00378,SCREENING,2024-01-15T07:40:00,OK,
SCN00006203,BT89231068,PAX03829,FLT00194,CAROUSEL,2024-01-15T15:21:00,OK,
SCN00006204,BT46119868,PAX00567,FLT00179,TRANSFER_BELT,2024-01-15T04:18:00,MISREAD,FLT00289
SCN00006205,BT17987179,PAX03649,FLT00002,TRANSFER_BELT,2024-01-15T06:19:00,EXCEPTION,FLT00377
SCN00006206,BT27997388,PAX05077,FLT00340,SCREENING,2024-01-15T22:17:00,OK,
SCN00006207,BT30761330,PAX05425,FLT00287,AIRCRAFT_LOAD,2024-01-15T09:23:00,OK,
SCN00006208,BT41905042,PAX02510,FLT00299,SCREENING,2024-01-15T15:19:00,OK,
SCN00006209,BT95469147,PAX06718,FLT00277,AIRCRAFT_LOAD,2024-01-16T00:00:00,OK,
SCN00006210,BT57130211,PAX04989,FLT00046,CHECK_IN,2024-01-15T22:48:00,OK,
SCN00006211,BT40829947,PAX07702,FLT00123,MAKEUP_BELT,2024-01-15T14:23:00,MISREAD,
SCN00006212,BT71141444,PAX06925,FLT00077,AIRCRAFT_UNLOAD,2024-01-15T09:32:00,OK,
SCN00006213,BT38930266,PAX05306,FLT00265,TRANSFER_BELT,2024-01-15T22:47:00,OK,FLT00223
SCN00006214,BT20958158,PAX05429,FLT00308,CHECK_IN,2024-01-15T13:57:00,OK,
SCN00006215,BT84502609,PAX04000,FLT00188,SCREENING,2024-01-15T02:37:00,OK,
SCN00006216,BT21582011,PAX02228,FLT00369,AIRCRAFT_UNLOAD,2024-01-15T22:31:00,OK,
SCN00006217,BT91835402,PAX02439,FLT00034,AIRCRAFT_LOAD,2024-01-15T17:58:00,MISREAD,
SCN00006218,BT98401294,PAX01285,FLT00334,CHECK_IN,2024-01-15T08:23:00,EXCEPTION,
SCN00006219,BT78185736,PAX05040,FLT00350,CAROUSEL,2024-01-15T05:16:00,OK,
SCN00006220,BT45334047,PAX07555,FLT00278,CHECK_IN,2024-01-15T04:25:00,MISREAD,
SCN00006221,BT26238965,PAX03877,FLT00321,SCREENING,2024-01-15T19:31:00,OK,
SCN00006222,BT79267766,PAX02465,FLT00275,CAROUSEL,2024-01-15T18:30:00,OK,
SCN00006223,BT15761517,PAX06895,FLT00023,AIRCRAFT_UNLOAD,2024-01-15T07:56:00,EXCEPTION,
SCN00006224,BT79358373,PAX07948,FLT00204,MAKEUP_BELT,2024-01-15T20:26:00,OK,
SCN00006225,BT76202837,PAX05381,FLT00095,CHECK_IN,2024-01-15T03:54:00,MISREAD,
SCN00006226,BT13020442,PAX02913,FLT00234,TRANSFER_BELT,2024-01-15T02:42:00,OK,FLT00293
SCN00006227,BT76805247,PAX02337,FLT00108,TRANSFER_BELT,2024-01-15T12:59:00,EXCEPTION,FLT00166
SCN00006228,BT29711133,PAX05388,FLT00316,SCREENING,2024-01-15T13:16:00,OK,
SCN00006229,BT60145259,PAX07154,FLT00326,AIRCRAFT_LOAD,2024-01-15T19:04:00,OK,
SCN00006230,BT83449368,PAX02200,FLT00218,TRANSFER_BELT,2024-01-15T22:28:00,OK,FLT00001
SCN00006231,BT23950799,PAX02781,FLT00356,CAROUSEL,2024-01-15T21:11:00,OK,
SCN00006232,BT38328517,PAX03115,FLT00079,MAKEUP_BELT,2024-01-15T08:23:00,OK,
SCN00006233,BT48311541,PAX06429,FLT00248,CAROUSEL,2024-01-15T03:16:00,OK,
SCN00006234,BT56298907,PAX00952,FLT00293,CAROUSEL,2024-01-15T03:21:00,EXCEPTION,
SCN00006235,BT70192963,PAX07407,FLT00072,MAKEUP_BELT,2024-01-15T11:11:00,EXCEPTION,FLT00186
SCN00006236,BT73490092,PAX05646,FLT00249,SCREENING,2024-01-15T11:48:00,MISREAD,
SCN00006237,BT48768136,PAX03753,FLT00198,SCREENING,2024-01-15T03:51:00,MISREAD,
SCN00006238,BT68984551,PAX01082,FLT00343,AIRCRAFT_UNLOAD,2024-01-15T22:35:00,OK,
SCN00006239,BT22682293,PAX07035,FLT00346,CHECK_IN,2024-01-15T03:15:00,EXCEPTION,
SCN00006240,BT96026063,PAX03770,FLT00158,CAROUSEL,2024-01-15T04:44:00,MISREAD,
SCN00006241,BT45454492,PAX07286,FLT00397,SCREENING,2024-01-15T03:33:00,OK,
SCN00006242,BT12068302,PAX02589,FLT00400,TRANSFER_BELT,2024-01-15T21:14:00,EXCEPTION,FLT00177
SCN00006243,BT71295554,PAX02042,FLT00110,TRANSFER_BELT,2024-01-15T16:46:00,MISREAD,FLT00398
SCN00006244,BT97574323,PAX06152,FLT00096,AIRCRAFT_UNLOAD,2024-01-15T18:23:00,EXCEPTION,
SCN00006245,BT70307294,PAX02949,FLT00373,MAKEUP_BELT,2024-01-15T13:50:00,OK,
SCN00006246,BT65515326,PAX04567,FLT00166,AIRCRAFT_LOAD,2024-01-15T20:27:00,OK,
SCN00006247,BT67203420,PAX06244,FLT00197,MAKEUP_BELT,2024-01-15T19:05:00,EXCEPTION,
SCN00006248,BT98294136,PAX03284,FLT00159,TRANSFER_BELT,2024-01-15T19:24:00,EXCEPTION,FLT00058
SCN00006249,BT40086794,PAX00369,FLT00027,CHECK_IN,2024-01-15T07:59:00,OK,
SCN00006250,BT64386291,PAX05252,FLT00136,MAKEUP_BELT,2024-01-15T10:30:00,OK,
SCN00006251,BT93443712,PAX04176,FLT00179,SCREENING,2024-01-15T21:58:00,OK,
SCN00006252,BT78279733,PAX02345,FLT00148,AIRCRAFT_LOAD,2024-01-15T02:12:00,OK,
SCN00006253,BT51791137,PAX03047,FLT00019,MAKEUP_BELT,2024-01-15T15:09:00,OK,
SCN00006254,BT74744281,PAX00331,FLT00219,AIRCRAFT_UNLOAD,2024-01-15T13:25:00,OK,
SCN00006255,BT80138869,PAX00856,FLT00303,AIRCRAFT_LOAD,2024-01-15T06:07:00,OK,
SCN00006256,BT69173136,PAX07009,FLT00187,CAROUSEL,2024-01-15T23:03:00,OK,
SCN00006257,BT47501633,PAX01340,FLT00092,AIRCRAFT_UNLOAD,2024-01-15T19:54:00,OK,
SCN00006258,BT43037821,PAX07246,FLT00332,SCREENING,2024-01-15T11:51:00,OK,
SCN00006259,BT92482768,PAX03771,FLT00237,CAROUSEL,2024-01-15T04:58:00,OK,
SCN00006260,BT24488073,PAX05848,FLT00356,AIRCRAFT_LOAD,2024-01-15T17:04:00,EXCEPTION,
SCN00006261,BT35994863,PAX03105,FLT00027,TRANSFER_BELT,2024-01-15T11:00:00,MISREAD,FLT00321
SCN00006262,BT10338962,PAX07095,FLT00304,AIRCRAFT_UNLOAD,2024-01-15T13:19:00,MISREAD,
SCN00006263,BT23336087,PAX02116,FLT00115,CAROUSEL,2024-01-15T16:11:00,MISREAD,
SCN00006264,BT73126467,PAX02072,FLT00310,SCREENING,2024-01-15T23:42:00,OK,
SCN00006265,BT62403388,PAX05712,FLT00265,AIRCRAFT_UNLOAD,2024-01-15T21:52:00,OK,
SCN00006266,BT66091188,PAX00668,FLT00201,CAROUSEL,2024-01-15T05:05:00,MISREAD,
SCN00006267,BT71660432,PAX03139,FLT00158,CAROUSEL,2024-01-15T12:47:00,MISREAD,
SCN00006268,BT82432863,PAX02400,FLT00097,CHECK_IN,2024-01-15T23:06:00,EXCEPTION,
SCN00006269,BT31818964,PAX05945,FLT00035,CAROUSEL,2024-01-15T17:15:00,MISREAD,
SCN00006270,BT95925328,PAX06457,FLT00015,TRANSFER_BELT,2024-01-15T12:57:00,OK,FLT00341
SCN00006271,BT18695503,PAX01100,FLT00215,CHECK_IN,2024-01-15T14:38:00,OK,
SCN00006272,BT75779047,PAX02451,FLT00032,SCREENING,2024-01-15T23:26:00,MISREAD,
SCN00006273,BT50532818,PAX07590,FLT00173,AIRCRAFT_UNLOAD,2024-01-15T14:32:00,MISREAD,
SCN00006274,BT69300758,PAX03469,FLT00294,MAKEUP_BELT,2024-01-15T14:46:00,MISREAD,
SCN00006275,BT22626119,PAX05247,FLT00088,AIRCRAFT_LOAD,2024-01-15T19:36:00,OK,
SCN00006276,BT76571688,PAX04247,FLT00124,AIRCRAFT_LOAD,2024-01-15T09:09:00,OK,
SCN00006277,BT42449738,PAX02856,FLT00298,MAKEUP_BELT,2024-01-15T05:43:00,OK,
SCN00006278,BT45119596,PAX02686,FLT00299,CAROUSEL,2024-01-15T07:53:00,OK,
